Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2022-01-17,22.98,23.13,23.39,22.55,83980,-1.28,-0.3000000000000007,0.0,0.3000000000000007,56.11285266457682,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,739.50","45,787.48","45,385.97","45,612.20",71519960,-151.25,16.69,-0.273716275021758
2022-01-18,23.22,23.1,23.6,23.06,65400,1.04,0.23999999999999844,0.23999999999999844,0.0,53.17725752508358,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,662.12","45,758.10","45,469.46","45,507.41",78496568,-104.79,16.65,-0.28294573643410853
2022-01-19,22.3,23.09,23.15,22.15,54380,-3.97,-0.9199999999999982,0.0,0.9199999999999982,40.8740359897172,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,522.43","45,575.77","44,734.24","44,833.43",100519672,-673.98,16.52,-0.25919282511210767
2022-01-20,22.25,21.64,22.52,21.5,128039,-0.23,-0.05000000000000071,0.0,0.05000000000000071,39.74358974358972,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,760.24","44,875.44","44,275.23","44,825.97",113579152,-7.46,15.91,-0.2849438202247191
2022-01-21,22.52,22.15,22.66,22.15,58510,1.21,0.2699999999999996,0.2699999999999996,0.0,43.23671497584543,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,828.12","45,149.19","44,755.74","45,018.28",89779488,192.31,16.15,-0.2828596802841919
2022-01-24,22.51,22.31,22.52,22.31,18590,-0.03,-0.00999999999999801,0.0,0.00999999999999801,26.479750778816182,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,008.77","45,044.51","44,797.42","44,923.91",87899424,-94.37,16.37,-0.272767658818303
2022-01-25,22.44,22.73,22.88,22.08,46120,-0.32,-0.07000000000000028,0.0,0.07000000000000028,26.89873417721519,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,965.59","45,255.43","44,846.03","44,887.77",96806216,-36.14,16.04,-0.2852049910873441
2022-01-26,22.25,21.91,22.32,21.9,11700,-0.84,-0.19000000000000128,0.0,0.19000000000000128,28.523489932885866,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,894.78","45,030.45","44,712.65","44,955.05",66909868,67.28,16.02,-0.28
2022-01-27,22.11,22.25,22.44,21.97,112900,-0.62,-0.14000000000000057,0.0,0.14000000000000057,21.453287197231774,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,995.16","45,179.89","44,955.05","45,083.04",89492184,127.99,16.34,-0.26096788783355945
2022-01-28,22.88,22.11,23.06,22.11,343510,3.48,0.7699999999999996,0.7699999999999996,0.0,39.60113960113958,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,069.78","45,312.05","45,042.25","45,077.91",89165008,-5.13,15.99,-0.3011363636363636
2022-01-31,23.24,22.95,23.35,22.89,873580,1.59,0.35999999999999943,0.35999999999999943,0.0,43.61702127659573,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,139.09","45,462.62","45,077.91","45,374.68",91872552,296.77,15.85,-0.317986230636833
2022-02-01,23.44,22.92,23.61,22.92,605100,0.84,0.20000000000000284,0.20000000000000284,0.0,46.81933842239186,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,419.30","45,754.17","45,374.68","45,674.50",115148256,299.82,16.22,-0.30802047781569974
2022-02-02,23.97,23.61,24.04,23.61,923140,2.26,0.5299999999999976,0.5299999999999976,0.0,54.10958904109588,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,702.82","46,139.50","45,674.50","46,119.15",123141240,444.65,16.27,-0.3212348769294952
2022-02-03,23.92,24.26,24.32,23.86,117720,-0.21,-0.04999999999999716,0.0,0.04999999999999716,57.8048780487805,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,343.62","46,387.64","45,818.04","45,862.93",125431400,-256.22,16.49,-0.31061872909699006
2022-02-04,23.97,23.62,24.19,23.61,90180,0.21,0.04999999999999716,0.04999999999999716,0.0,62.85714285714287,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,897.84","46,133.20","45,814.64","45,909.65",81869104,46.72,16.28,-0.3208176887776386
2022-02-07,24.02,24.3,24.3,23.83,28220,0.21,0.05000000000000071,0.05000000000000071,0.0,60.92896174863391,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,957.04","46,139.82","45,799.67","45,841.25",77165400,-68.4,16.67,-0.30599500416319725
2022-02-08,23.61,23.88,23.88,23.61,4820,-1.69,-0.41000000000000014,0.0,0.41000000000000014,70.79365079365081,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,820.53","46,040.61","45,727.64","45,947.95",91523296,106.7,15.93,-0.3252858958068615
2022-02-09,23.61,23.27,23.96,23.24,26850,-0.03,0.0,0.0,0.0,71.93548387096777,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,000.86","46,405.86","45,947.95","46,339.76",124943032,391.81,16.34,-0.30792037272342226
2022-02-10,23.24,23.61,23.61,23.24,29600,-1.57,-0.370000000000001,0.0,0.370000000000001,61.25000000000001,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,349.50","46,464.38","45,936.74","45,940.04",112100432,-399.72,15.98,-0.3123924268502581
2022-02-11,22.86,23.24,23.39,22.73,44060,-1.63,-0.379999999999999,0.0,0.379999999999999,54.9019607843137,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,912.97","46,143.91","45,838.75","46,079.37",84507392,139.33,16.26,-0.28871391076115477
2022-02-14,22.41,22.63,22.63,22.17,72970,-1.94,-0.4499999999999993,0.0,0.4499999999999993,49.62025316455695,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,053.19","46,133.87","45,507.45","45,644.09",71845248,-435.28,16.03,-0.28469433288710394
2022-02-15,22.88,22.15,22.88,22.15,90180,2.07,0.46999999999999886,0.46999999999999886,0.0,57.4468085106383,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,645.57","45,804.00","45,502.81","45,731.70",98140384,87.61,15.98,-0.3015734265734265
2022-02-16,22.88,22.89,23.06,22.81,64709,0.0,0.0,0.0,0.0,59.41320293398534,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,815.98","45,904.63","45,603.93","45,684.80",78116768,-46.9,15.86,-0.3068181818181818
2022-02-17,22.95,22.88,23.39,22.52,92250,0.32,0.07000000000000028,0.07000000000000028,0.0,51.03244837758113,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,582.17","45,716.89","45,258.85","45,441.10",63631776,-243.7,16.17,-0.2954248366013071
2022-02-18,22.87,22.7,22.88,22.52,38550,-0.35,-0.0799999999999983,0.0,0.0799999999999983,44.051446945337645,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,442.29","45,705.50","45,441.10","45,675.87",113530600,234.77,15.96,-0.3021425448185396
2022-02-21,22.2,22.55,22.56,22.17,79170,-2.95,-0.6700000000000017,0.0,0.6700000000000017,32.681564245809994,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,681.25","45,742.83","45,342.06","45,362.85",62091912,-313.02,15.76,-0.29009009009009007
2022-02-22,22.34,22.17,23.05,21.43,131480,0.65,0.14000000000000057,0.14000000000000057,0.0,24.451410658307182,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,302.54","45,362.85","44,698.45","45,012.18",111967648,-350.67,15.83,-0.29140555058191586
2022-02-23,22.15,22.15,22.19,22.15,30980,-0.88,-0.19000000000000128,0.0,0.19000000000000128,23.42342342342336,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,087.81","45,235.21","44,756.23","45,132.92",94189368,120.74,15.83,-0.2853273137697516
2022-02-24,21.07,21.87,21.87,20.88,339380,-4.85,-1.0799999999999983,0.0,1.0799999999999983,16.74311926605506,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,691.69","45,132.92","43,791.31","43,830.51",135745488,"-1,302.41",15.8,-0.25011865211200757
2022-02-25,22.07,21.06,22.65,21.06,196190,4.76,1.0,1.0,0.0,31.63841807909604,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,805.73","44,192.52","43,805.73","43,984.24",89827264,153.73,15.73,-0.28726778432260985
2022-02-28,22.31,21.79,22.52,21.78,901800,1.05,0.23999999999999844,0.23999999999999844,0.0,37.35408560311282,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,999.42","44,557.10","43,645.58","44,461.01",80465816,476.77,15.75,-0.294038547736441
2022-03-01,22.25,22.44,22.51,21.98,521120,-0.23,-0.05999999999999872,0.0,0.05999999999999872,36.92307692307692,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,968.88","45,016.65","44,461.01","44,803.58",128916264,342.57,15.54,-0.3015730337078652
2022-03-02,21.96,22.16,22.23,21.51,291880,-1.34,-0.28999999999999915,0.0,0.28999999999999915,37.5,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,614.81","44,803.58","44,133.88","44,514.12",114496152,-289.46,15.01,-0.31648451730418947
2022-03-03,21.94,21.79,22.08,21.64,170030,-0.07,-0.019999999999999574,0.0,0.019999999999999574,40.33613445378152,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,522.53","44,705.74","44,311.80","44,525.72",107168984,11.6,14.66,-0.33181403828623524
2022-03-04,21.6,21.79,21.79,21.51,41990,-1.56,-0.33999999999999986,0.0,0.33999999999999986,41.29032258064517,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,516.59","44,723.19","44,461.06","44,551.35",62614256,25.63,14.62,-0.32314814814814824
2022-03-07,19.98,21.43,21.43,19.98,315980,-7.5,-1.620000000000001,0.0,1.620000000000001,25.000000000000014,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,419.16","44,551.35","43,050.88","43,266.97",104806976,"-1,284.38",14.9,-0.25425425425425424
2022-03-08,19.12,19.97,19.97,18.92,467420,-4.33,-0.8599999999999994,0.0,0.8599999999999994,21.771771771771768,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,233.26","43,426.72","42,788.53","42,878.35",92851600,-388.62,14.68,-0.23221757322175737
2022-03-09,17.96,19.25,19.25,17.69,1260000,-6.04,-1.1600000000000001,0.0,1.1600000000000001,17.806451612903217,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,915.51","43,217.19","42,865.81","43,042.96",82038752,164.61,14.77,-0.17761692650334082
2022-03-10,18.81,18.34,19.17,18.01,291190,4.73,0.8499999999999979,0.8499999999999979,0.0,26.173708920187764,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,322.13","43,921.82","43,042.96","43,853.62",43879836,810.66,15.08,-0.1982987772461456
2022-03-11,19.25,17.83,19.44,18.2,609230,2.32,0.4400000000000013,0.4400000000000013,0.0,32.2074788902292,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,963.66","43,966.27","43,596.16","43,653.33",61770376,-200.29,15.14,-0.21350649350649348
2022-03-14,18.2,18.88,18.88,17.84,100510,-5.43,-1.0500000000000007,0.0,1.0500000000000007,27.499999999999986,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,698.44","43,767.77","43,324.94","43,366.89",43179504,-286.44,15.17,-0.16648351648351645
2022-03-15,18.51,18.16,18.52,18.16,9640,1.72,0.3100000000000023,0.3100000000000023,0.0,30.472103004291853,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,415.27","43,793.57","43,326.76","43,719.82",48724712,352.93,15.17,-0.18044300378173966
2022-03-16,19.57,18.7,19.79,18.7,537640,5.69,1.0599999999999987,1.0599999999999987,0.0,41.93548387096774,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,793.91","44,281.27","43,719.82","43,975.69",77151184,255.87,15.17,-0.22483392948390396
2022-03-17,19.69,19.61,19.96,19.03,223040,0.63,0.120000000000001,0.120000000000001,0.0,35.866983372921624,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,042.39","44,187.00","43,798.16","43,807.23",46620424,-168.46,15.21,-0.22752666328085322
2022-03-18,19.25,19.07,19.61,18.88,260209,-2.21,-0.4400000000000013,0.0,0.4400000000000013,32.250580046403726,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,593.62","43,807.23","42,990.55","43,029.97",92021160,-777.26,15.27,-0.20675324675324677
2022-03-21,19.6,19.59,19.61,19.25,11700,1.81,0.3500000000000014,0.3500000000000014,0.0,35.129068462401804,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,122.18","43,388.18","43,029.97","43,230.22",47618440,200.25,15.75,-0.19642857142857148
2022-03-22,19.25,19.11,19.25,19.11,1380,-1.82,-0.3500000000000014,0.0,0.3500000000000014,34.89409141583056,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,301.80","43,398.44","43,164.20","43,203.79",53776520,-26.43,16.39,-0.14857142857142855
2022-03-24,19.72,19.24,19.97,19.24,236810,2.45,0.46999999999999886,0.46999999999999886,0.0,38.216560509554135,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,219.43","43,569.67","42,936.06","43,522.55",64458388,318.76,16.19,-0.17900608519269764
2022-03-25,19.6,19.83,19.83,19.48,48880,-0.59,-0.11999999999999744,0.0,0.11999999999999744,39.130434782608695,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,525.46","43,686.35","43,375.51","43,551.14",67898936,28.59,16.73,-0.14642857142857146
2022-03-28,20.0,19.61,20.69,19.6,466050,2.0,0.3999999999999986,0.3999999999999986,0.0,50.125313283208015,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,578.94","43,933.56","43,291.01","43,933.56",58013056,382.42,17.45,-0.12750000000000003
2022-03-29,20.36,19.79,20.58,19.14,291880,1.82,0.35999999999999943,0.35999999999999943,0.0,58.28877005347593,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,056.81","44,478.58","43,933.56","44,438.70",104631240,505.14,17.47,-0.14194499017681733
2022-03-30,20.76,20.23,21.08,19.76,526630,1.96,0.40000000000000213,0.40000000000000213,0.0,70.83333333333333,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,374.65","44,444.98","43,975.67","44,337.56",115438832,-101.14,17.16,-0.1734104046242775
2022-03-31,20.54,20.7,21.17,19.76,292570,-1.05,-0.22000000000000242,0.0,0.22000000000000242,64.20361247947454,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,394.56","44,928.83","44,337.56","44,928.83",163935984,591.27,16.64,-0.18987341772151892
2022-04-01,20.33,21.06,21.06,19.98,49560,-1.03,-0.21000000000000085,0.0,0.21000000000000085,59.21501706484639,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,897.04","45,396.14","44,654.95","45,152.11",126015704,223.28,16.81,-0.1731431382193802
2022-04-04,19.32,19.95,19.95,19.25,48190,-4.97,-1.009999999999998,0.0,1.009999999999998,59.62199312714777,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,364.96","45,152.11","43,824.08","43,902.04",75553304,"-1,250.07",16.64,-0.13871635610766045
2022-04-05,19.61,19.97,19.97,19.61,12390,1.5,0.28999999999999915,0.28999999999999915,0.0,59.48275862068963,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,889.95","44,289.83","43,784.03","43,928.08",52473040,26.04,17.2,-0.12289648138704744
2022-04-06,19.61,19.63,19.63,19.61,22030,0.0,0.0,0.0,0.0,50.42194092827003,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,943.76","44,377.92","43,928.08","44,111.10",46666392,183.02,17.21,-0.12238653748087704
2022-04-07,18.88,19.25,19.61,18.88,26160,-3.7,-0.7300000000000004,0.0,0.7300000000000004,42.42990654205606,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,167.89","44,349.59","43,751.75","43,786.83",68925760,-324.27,17.18,-0.0900423728813559
2022-04-08,19.33,19.5,19.51,19.25,18590,2.35,0.4499999999999993,0.4499999999999993,0.0,50.746268656716396,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,909.55","44,501.55","43,786.83","44,444.58",93862128,657.75,17.03,-0.11898603207449547
2022-04-11,19.1,19.61,19.79,18.75,2770000,-1.16,-0.22999999999999687,0.0,0.22999999999999687,45.22900763358778,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,318.65","46,215.54","44,444.58","46,144.96",227535392,"1,700.38",16.92,-0.11413612565445024
2022-04-12,18.71,19.25,19.25,18.62,381370,-2.05,-0.39000000000000057,0.0,0.39000000000000057,44.88636363636364,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,267.39","46,459.26","45,896.46","46,407.26",186484640,262.3,16.4,-0.12346338856226628
2022-04-13,18.46,18.81,18.81,18.41,237500,-1.36,-0.25,0.0,0.25,37.54940711462451,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,363.85","46,643.05","46,062.27","46,165.50",146200960,-241.76,16.52,-0.10509209100758403
2022-04-14,18.54,18.31,18.59,18.31,234740,0.47,0.0799999999999983,0.0799999999999983,0.0,39.44223107569718,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,188.36","46,510.11","46,054.36","46,484.43",210997184,318.93,16.36,-0.11758360302049621
2022-04-15,18.94,18.8,19.16,18.67,588580,2.15,0.40000000000000213,0.40000000000000213,0.0,39.44223107569722,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,623.30","46,785.59","46,484.43","46,601.54",168108416,117.11,16.04,-0.15311510031678996
2022-04-18,18.9,18.96,18.98,18.67,69530,-0.23,-0.0400000000000027,0.0,0.0400000000000027,34.46808510638297,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,540.86","46,970.04","46,418.76","46,539.59",118565272,-61.95,15.57,-0.17619047619047612
2022-04-19,18.62,18.88,18.88,18.56,123910,-1.5,-0.2799999999999976,0.0,0.2799999999999976,26.637554585152813,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,649.18","46,746.27","46,275.64","46,333.36",114293840,-206.23,15.72,-0.1557465091299678
2022-04-20,18.34,18.62,18.62,18.31,67460,-1.48,-0.28000000000000114,0.0,0.28000000000000114,26.293103448275858,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,450.97","46,586.06","45,891.14","45,943.16",111523368,-390.2,15.68,-0.14503816793893132
2022-04-21,18.01,18.3,18.3,17.85,114270,-1.78,-0.3299999999999983,0.0,0.3299999999999983,25.630252100840337,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,954.55","46,067.18","45,599.96","45,652.62",97886976,-290.54,15.57,-0.13548028872848422
2022-04-22,18.21,17.8,18.52,17.8,698730,1.09,0.1999999999999993,0.1999999999999993,0.0,35.94936708860759,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,739.31","45,774.85","45,505.07","45,553.02",89230848,-99.6,15.47,-0.15046677649643053
2022-04-25,17.64,18.38,18.63,17.36,523870,-3.11,-0.5700000000000003,0.0,0.5700000000000003,26.71394799054373,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,822.05","46,203.59","45,553.02","46,073.25",118606136,520.23,15.43,-0.1252834467120182
2022-04-26,16.74,17.07,17.27,16.63,1340000,-5.1,-0.9000000000000021,0.0,0.9000000000000021,22.027290448343066,2022,6.53,2.43,0.0,0.85,24.07,8.83,"46,120.63","46,184.55","45,782.89","45,817.67",93533320,-255.58,15.47,-0.07586618876941445
2022-04-27,16.49,16.74,16.91,16.45,105330,-1.52,-0.25,0.0,0.25,24.301075268817186,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,898.79","45,958.37","45,482.50","45,533.30",122906664,-284.37,15.22,-0.07701637355973305
2022-04-28,16.26,16.34,16.52,15.91,1560000,-1.37,-0.22999999999999687,0.0,0.22999999999999687,15.349887133182847,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,451.19","45,533.30","44,656.96","45,249.41",154954432,-283.89,15.09,-0.07195571955719567
2022-05-06,16.05,15.97,16.59,15.63,338000,-1.3,-0.21000000000000085,0.0,0.21000000000000085,15.419501133786838,2022,6.53,2.43,0.0,0.85,24.07,8.83,"45,182.50","45,249.41","44,784.42","44,840.81",87547352,-408.6,14.85,-0.07476635514018698
2022-05-09,15.64,15.98,16.04,15.43,333190,-2.58,-0.41000000000000014,0.0,0.41000000000000014,15.349887133182847,2022,6.53,2.43,0.0,0.85,24.07,8.83,"44,841.41","44,841.41","43,233.21","43,393.14",170735936,"-1,447.67",14.61,-0.0658567774936062
2022-05-10,15.64,15.64,15.86,15.41,259529,0.0,0.0,0.0,0.0,16.26794258373205,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,479.50","43,647.55","43,262.69","43,504.36",114291928,111.22,14.53,-0.0709718670076727
2022-05-11,15.18,15.64,15.89,14.47,1750000,-2.93,-0.46000000000000085,0.0,0.46000000000000085,13.157894736842124,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,533.60","43,649.59","42,394.32","42,863.15",167251872,-641.21,14.8,-0.025032938076416274
2022-05-12,15.09,14.9,15.4,14.9,375180,-0.57,-0.08999999999999986,0.0,0.08999999999999986,4.70588235294116,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,840.08","43,032.50","42,273.27","42,898.44",101958944,35.29,14.99,-0.006626905235255112
2022-05-13,15.91,15.25,16.2,15.22,901110,5.39,0.8200000000000003,0.8200000000000003,0.0,20.278330019880713,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,913.33","43,505.75","42,853.80","43,486.46",100218336,588.02,15.34,-0.03582652419861724
2022-05-16,16.66,15.91,17.0,15.26,1140000,4.75,0.75,0.75,0.0,32.18181818181817,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,377.20","43,486.46","42,375.39","42,667.32",134402624,-819.14,15.51,-0.06902761104441779
2022-05-17,16.81,16.81,17.18,16.46,1130000,0.87,0.14999999999999858,0.14999999999999858,0.0,35.754189944134055,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,723.38","42,883.86","42,607.15","42,726.06",96984376,58.74,15.78,-0.061273051754907756
2022-05-18,16.48,16.63,16.99,16.34,278110,-1.94,-0.3299999999999983,0.0,0.3299999999999983,35.754189944134055,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,732.91","43,161.43","42,509.55","43,026.88",117826728,300.82,15.52,-0.05825242718446607
2022-05-19,16.62,16.35,16.84,16.35,947930,0.84,0.14000000000000057,0.14000000000000057,0.0,35.028248587570616,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,021.13","43,256.32","42,938.75","42,983.45",82113504,-43.43,15.5,-0.06738868832731654
2022-05-20,16.73,16.45,17.07,16.36,342130,0.7,0.10999999999999943,0.10999999999999943,0.0,40.618556701030926,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,000.29","43,185.80","42,938.60","43,100.70",84365064,117.25,15.44,-0.07710699342498512
2022-05-23,16.27,16.8,16.8,16.05,118400,-2.78,-0.46000000000000085,0.0,0.46000000000000085,44.67120181405896,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,930.39","43,100.71","42,345.08","42,440.25",54415108,-660.45,15.14,-0.0694529809465273
2022-05-24,16.09,16.34,16.42,16.05,66090,-1.12,-0.17999999999999972,0.0,0.17999999999999972,45.391705069124434,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,400.28","42,637.57","41,915.98","41,950.32",75936272,-489.93,14.96,-0.07022995649471715
2022-05-25,16.15,16.05,16.19,15.84,50250,0.36,0.05999999999999872,0.05999999999999872,0.0,48.68105515587526,2022,6.53,2.43,0.0,0.85,24.07,8.83,"41,897.91","42,128.41","41,356.02","42,012.66",119848280,62.34,16.08,-0.004334365325077417
2022-05-26,16.72,16.16,16.89,15.98,236120,3.55,0.5700000000000003,0.5700000000000003,0.0,57.395143487858704,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,003.71","42,607.43","41,904.46","42,541.71",133359192,529.05,17.29,0.03409090909090911
2022-05-27,16.49,17.05,17.32,15.47,849480,-1.39,-0.23000000000000043,0.0,0.23000000000000043,59.770114942528714,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,909.80","43,554.75","42,541.71","42,861.45",235629696,319.74,17.9,0.0855063674954518
2022-05-30,16.71,16.63,16.71,16.34,72280,1.32,0.22000000000000242,0.22000000000000242,0.0,61.70678336980307,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,956.57","43,257.78","42,861.45","43,040.14",81180904,178.69,17.5,0.047277079593058
2022-05-31,16.69,16.49,16.81,16.43,79170,-0.09,-0.019999999999999574,0.0,0.019999999999999574,68.2808716707022,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,165.61","43,339.22","43,018.40","43,078.14",122381640,38,17.29,0.03594967046135397
2022-06-01,16.65,16.71,16.71,16.65,16520,-0.26,-0.0400000000000027,0.0,0.0400000000000027,69.11764705882351,2022,6.53,2.43,0.0,0.85,24.07,8.83,"43,067.63","43,148.77","42,723.51","42,756.04",68286832,-322.1,17.91,0.07567567567567578
2022-06-02,16.52,16.56,17.65,15.98,334560,-0.74,-0.129999999999999,0.0,0.129999999999999,58.99705014749261,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,744.64","42,822.77","42,132.98","42,237.91",69979904,-518.13,19.25,0.16525423728813562
2022-06-03,15.91,16.52,16.52,15.62,410970,-3.74,-0.6099999999999994,0.0,0.6099999999999994,38.46153846153846,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,250.28","42,310.94","41,145.35","41,314.88",129768672,-923.03,18.6,0.1690760527969831
2022-06-06,16.15,15.91,16.3,15.91,23410,1.55,0.23999999999999844,0.23999999999999844,0.0,40.119760479041915,2022,6.53,2.43,0.0,0.85,24.07,8.83,"41,278.56","41,674.10","41,031.91","41,577.21",95010704,262.33,18.29,0.13250773993808054
2022-06-07,16.37,16.2,16.41,16.07,26160,1.35,0.22000000000000242,0.22000000000000242,0.0,48.297213622291025,2022,6.53,2.43,0.0,0.85,24.07,8.83,"41,616.45","41,854.25","41,524.07","41,568.41",61910892,-8.8,18.54,0.13255956017104448
2022-06-08,16.04,16.63,16.63,15.91,398580,-2.0,-0.33000000000000185,0.0,0.33000000000000185,41.520467836257296,2022,6.53,2.43,0.0,0.85,24.07,8.83,"41,539.04","41,620.35","41,391.53","41,553.16",73306784,-15.25,19.93,0.2425187032418953
2022-06-09,16.02,16.23,16.26,15.84,447460,-0.14,-0.019999999999999574,0.0,0.019999999999999574,39.33933933933935,2022,6.53,2.43,0.0,0.85,24.07,8.83,"41,585.25","41,994.62","41,553.16","41,735.96",66231936,182.8,19.93,0.24406991260923847
2022-06-10,16.34,16.34,16.34,16.27,45430,1.99,0.3200000000000003,0.3200000000000003,0.0,51.097178683385586,2022,6.53,2.43,0.0,0.85,24.07,8.83,"41,719.79","42,076.14","41,715.05","42,014.73",39317752,278.77,19.88,0.21664626682986532
2022-06-13,15.99,16.02,16.34,15.69,68840,-2.18,-0.34999999999999964,0.0,0.34999999999999964,48.51190476190477,2022,6.53,2.43,0.0,0.85,24.07,8.83,"42,069.65","42,069.65","40,834.97","40,879.93",62586268,"-1,134.80",19.57,0.22388993120700437
2022-06-14,15.85,15.77,15.98,15.62,42680,-0.86,-0.14000000000000057,0.0,0.14000000000000057,45.639534883720955,2022,6.53,2.43,0.0,0.85,24.07,8.83,"40,883.05","41,115.72","40,657.88","41,054.68",55487292,174.75,18.75,0.18296529968454261
2022-06-15,16.22,16.33,16.48,15.98,110830,2.34,0.3699999999999992,0.3699999999999992,0.0,42.28395061728396,2022,6.53,2.43,0.0,0.85,24.07,8.83,"41,131.23","41,534.99","41,054.68","41,438.79",60034652,384.11,18.29,0.1276202219482121
