Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2021-04-26,66.99,65.85,67.44,65.26,2830000,1.5,0.9899999999999949,0.9899999999999949,0.0,79.44162436548223,2021,4.82,15.8,21.69,2.16,56.35,15.94,"44,685.75","45,952.45","44,389.68","45,682.77",203148832,976.01,73.98,0.10434393193013897
2021-04-27,67.7,67.0,67.85,67.0,2060000,1.06,0.710000000000008,0.710000000000008,0.0,83.17422434367545,2021,4.82,15.8,21.69,2.16,56.35,15.94,"45,688.92","45,937.68","45,169.80","45,292.87",172197104,-389.9,73.5,0.08567208271787292
2021-04-28,67.5,67.52,67.89,67.11,1110000,-0.3,-0.20000000000000284,0.0,0.20000000000000284,81.10328638497651,2021,4.82,15.8,21.69,2.16,56.35,15.94,"45,309.85","45,588.94","45,020.83","45,059.12",140802096,-233.75,72.95,0.08074074074074078
2021-04-29,67.45,67.5,67.75,67.16,772810,-0.07,-0.04999999999999716,0.0,0.04999999999999716,80.51643192488265,2021,4.82,15.8,21.69,2.16,56.35,15.94,"45,088.55","45,143.34","44,781.30","44,863.11",138724896,-196.01,72.9,0.0808005930318755
2021-04-30,67.0,67.6,67.6,66.7,1390000,-0.67,-0.45000000000000284,0.0,0.45000000000000284,74.04674046740467,2021,4.82,15.8,21.69,2.16,56.35,15.94,"44,958.72","45,056.90","44,151.69","44,262.35",153942599,-600.76,72.97,0.08910447761194028
2021-05-03,67.2,66.92,67.4,66.51,948360,0.3,0.20000000000000284,0.20000000000000284,0.0,72.30971128608927,2021,4.82,15.8,21.69,2.16,56.35,15.94,"44,239.54","44,326.01","43,630.07","44,076.20",123681720,-186.15,72.6,0.08035714285714272
2021-05-04,67.9,67.05,68.0,67.05,1090000,1.04,0.7000000000000028,0.7000000000000028,0.0,75.00000000000003,2021,4.82,15.8,21.69,2.16,56.35,15.94,"44,085.81","44,620.41","44,076.20","44,563.59",107791096,487.39,72.3,0.06480117820323993
2021-05-05,67.75,67.81,68.0,67.5,1010000,-0.22,-0.15000000000000568,0.0,0.15000000000000568,76.47783251231519,2021,4.82,15.8,21.69,2.16,56.35,15.94,"44,649.16","45,173.61","44,563.59","44,943.61",129041504,380.02,72.0,0.06273062730627306
2021-05-06,67.9,67.75,68.2,67.6,1170000,0.22,0.15000000000000568,0.15000000000000568,0.0,75.73062261753489,2021,4.82,15.8,21.69,2.16,56.35,15.94,"45,013.06","45,245.37","44,889.59","45,174.67",78642208,231.06,71.99,0.06023564064801162
2021-05-17,68.2,68.19,68.45,67.96,1760000,0.44,0.29999999999999716,0.29999999999999716,0.0,68.79084967320253,2021,4.82,15.8,21.69,2.16,56.35,15.94,"45,341.47","45,806.98","45,174.67","45,796.31",201797360,621.64,72.0,0.05571847507331374
