Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2024-05-27,315.42,315.11,316.43,312.67,663230,-0.04,-0.13999999999998636,0.0,0.13999999999998636,67.11236821805085,2024,4.68,64.37,37.46,1.61,0.33,42.51,"76,089.66","76,187.44","75,485.62","75,517.48",195296629,-465.55,406.0,0.28717265867731906
2024-05-29,310.67,316.66,316.67,308.33,1080000,-1.51,-4.75,0.0,4.75,60.41666666666662,2024,4.68,64.37,37.46,1.61,0.33,42.51,"75,617.79","75,667.30","74,760.10","74,836.30",192226303,-681.18,403.5,0.29880580680464797
2024-05-30,307.0,311.67,311.67,305.56,819110,-1.18,-3.670000000000016,0.0,3.670000000000016,55.15975820379961,2024,4.68,64.37,37.46,1.61,0.33,42.51,"74,986.02","75,300.03","74,585.35","74,878.12",175803745,41.82,405.62,0.32123778501628664
2024-05-31,309.89,306.0,309.89,305.56,408690,0.94,2.8899999999999864,2.8899999999999864,0.0,63.838383838383784,2024,4.68,64.37,37.46,1.61,0.33,42.51,"75,078.43","75,953.74","74,989.26","75,878.47",243276419,"1,000.35",426.0,0.3746813385394818
2024-06-03,306.11,308.89,311.0,305.84,279430,-1.22,-3.7799999999999727,0.0,3.7799999999999727,54.09646895915071,2024,4.68,64.37,37.46,1.61,0.33,42.51,"76,091.42","76,209.96","75,495.38","75,575.25",190984190,-303.22,426.94,0.39472738558034687
2024-06-04,297.89,307.22,307.22,290.57,1190000,-2.68,-8.220000000000027,0.0,8.220000000000027,37.07186030893219,2024,4.68,64.37,37.46,1.61,0.33,42.51,"75,657.68","75,669.76","74,592.74","74,666.65",179207660,-908.6,425.0,0.4267011312900736
2024-06-05,295.56,295.12,298.33,295.0,255580,-0.79,-2.329999999999984,0.0,2.329999999999984,26.34889910476656,2024,4.68,64.37,37.46,1.61,0.33,42.51,"74,672.38","74,758.11","74,136.52","74,219.43",138772301,-447.22,427.5,0.4464068209500609
2024-06-06,292.22,297.67,297.67,290.56,368960,-1.13,-3.339999999999975,0.0,3.339999999999975,26.632428466617824,2024,4.68,64.37,37.46,1.61,0.33,42.51,"74,276.84","74,593.32","73,768.39","73,862.93",112794549,-356.5,430.95,0.4747450550954758
2024-06-07,293.11,290.67,297.78,282.22,478450,0.3,0.8899999999999864,0.8899999999999864,0.0,28.495403967102135,2024,4.68,64.37,37.46,1.61,0.33,42.51,"73,805.95","73,902.78","71,781.96","73,754.01",208556823,-108.92,435.5,0.48579031762819413
2024-06-10,288.78,294.44,294.56,288.0,131940,-1.48,-4.330000000000041,0.0,4.330000000000041,23.567884528642267,2024,4.68,64.37,37.46,1.61,0.33,42.51,"73,841.92","73,915.45","72,981.34","73,252.56",89516331,-501.45,428.0,0.48209709813699025
