Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2021-03-16,45.81,47.25,47.3,45.62,6980000,-3.66,-1.7399999999999949,0.0,1.7399999999999949,49.275362318840585,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,869.17","44,910.93","44,545.43","44,857.06",168350848,90.47,45.6,-0.0045841519318926185
2021-03-17,46.1,46.8,47.15,45.85,9540000,0.63,0.28999999999999915,0.28999999999999915,0.0,46.33333333333332,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,203.19","45,540.63","44,857.06","45,450.31",262197536,593.25,45.65,-0.009761388286334117
2021-03-18,45.25,46.2,46.35,44.61,4059999,-1.84,-0.8500000000000014,0.0,0.8500000000000014,45.27687296416937,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,519.33","45,612.95","44,641.49","44,724.09",299368672,-726.22,44.89,-0.007955801104972363
2021-03-19,45.9,44.85,46.25,44.7,3780000,1.44,0.6499999999999986,0.6499999999999986,0.0,46.66666666666666,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,768.18","45,172.33","44,393.28","44,901.31",288732416,177.22,44.28,-0.03529411764705877
2021-03-22,45.55,45.9,46.05,45.44,1330000,-0.76,-0.3500000000000014,0.0,0.3500000000000014,45.79439252336448,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,918.72","45,465.13","44,735.59","45,407.33",277038048,506.02,43.55,-0.043907793633369926
2021-03-24,46.5,45.56,46.75,45.55,11630000,2.09,0.9500000000000028,0.9500000000000028,0.0,46.65849172286939,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,390.73","45,593.61","45,258.99","45,544.19",271922368,136.86,43.67,-0.060860215053763406
2021-03-25,46.61,46.74,47.25,46.55,6300000,0.24,0.10999999999999943,0.10999999999999943,0.0,52.481305234534325,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,706.58","46,000.11","45,544.20","45,726.16",292291360,181.97,43.6,-0.06457841664878777
2021-03-26,45.94,46.55,46.7,45.81,5220000,-1.44,-0.6700000000000017,0.0,0.6700000000000017,48.4522207267833,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,705.66","45,757.56","45,436.91","45,521.63",320731840,-204.53,44.45,-0.0324336090552894
2021-03-29,44.01,46.05,46.39,44.0,5650000,-4.2,-1.9299999999999997,0.0,1.9299999999999997,50.034746351633075,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,450.18","45,521.63","44,315.43","44,431.80",315906656,"-1,089.83",43.09,-0.020904339922744708
2021-03-30,44.4,44.0,44.99,43.8,2660000,0.89,0.39000000000000057,0.39000000000000057,0.0,55.07982583454282,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,404.48","44,808.63","44,199.26","44,491.03",174584784,59.23,42.7,-0.038288288288288196
2021-03-31,44.89,45.39,45.75,44.4,3570000,1.1,0.490000000000002,0.490000000000002,0.0,58.67828612926653,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,778.36","45,133.25","44,477.90","44,587.85",252331488,96.82,43.5,-0.03096458008465138
2021-04-01,44.25,44.75,45.0,43.9,2170000,-1.43,-0.6400000000000006,0.0,0.6400000000000006,56.661991584852736,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,679.04","44,877.46","44,334.22","44,428.10",188011216,-159.75,46.2,0.04406779661016955
2021-04-02,44.71,44.01,45.25,43.38,5310000,1.04,0.46000000000000085,0.46000000000000085,0.0,50.12106537530267,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,573.64","44,609.28","44,197.90","44,300.95",140304480,-127.15,45.35,0.014314471035562526
2021-04-05,43.21,45.01,45.15,43.2,2420000,-3.35,-1.5,0.0,1.5,30.30852994555356,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,420.14","44,431.24","43,471.19","43,548.21",138704432,-752.74,44.75,0.03563989817171949
2021-04-06,45.1,43.5,45.15,43.35,3640000,4.37,1.8900000000000006,1.8900000000000006,0.0,46.82184422560429,2021,13.48,3.49,0.0,1.35,39.81,10.74,"43,617.27","44,478.24","43,548.21","44,404.70",157796832,856.49,43.7,-0.03104212860310418
2021-04-07,44.75,45.3,45.68,44.37,4640000,-0.78,-0.3500000000000014,0.0,0.3500000000000014,43.9893143365984,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,539.72","44,571.91","43,758.05","43,953.58",194927408,-451.12,42.95,-0.040223463687150775
2021-04-08,45.6,44.62,45.99,44.6,4179999,1.9,0.8500000000000014,0.8500000000000014,0.0,51.55832591273375,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,176.50","44,759.37","43,953.58","44,741.36",185496496,787.78,43.19,-0.05285087719298254
2021-04-09,46.97,45.8,47.19,45.52,9600000,3.0,1.3699999999999974,1.3699999999999974,0.0,54.47698744769874,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,911.73","45,249.61","44,741.36","45,186.48",292840800,445.12,43.4,-0.0760059612518629
2021-04-12,46.5,47.0,47.44,46.35,6590000,-1.0,-0.46999999999999886,0.0,0.46999999999999886,53.93537696768849,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,221.17","45,267.43","44,758.34","44,978.05",173344432,-208.43,43.34,-0.06795698924731175
2021-04-13,46.49,46.5,47.02,46.22,2880000,-0.02,-0.00999999999999801,0.0,0.00999999999999801,49.955076370170715,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,933.70","45,133.41","44,780.06","45,048.57",183665472,70.52,43.12,-0.07248870724887083
2021-04-14,47.11,46.51,47.3,46.2,2790000,1.33,0.6199999999999974,0.6199999999999974,0.0,52.14776632302406,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,105.00","45,347.40","45,048.57","45,311.22",135766960,262.65,41.65,-0.11589895988112929
