Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2023-03-08,52.2,53.25,53.4,52.2,49500,-1.06,-0.5599999999999952,0.0,0.5599999999999952,48.54530340814631,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,420.55","41,618.66","41,334.69","41,358.93",89274553,24.24,67.0,0.28352490421455934
2023-03-09,53.5,52.99,54.24,52.41,315000,2.49,1.2999999999999972,1.2999999999999972,0.0,41.271347248576845,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,424.47","41,648.08","41,358.93","41,585.54",113544808,226.61,67.47,0.26112149532710277
2023-03-10,53.2,53.15,54.75,52.75,263000,-0.56,-0.29999999999999716,0.0,0.29999999999999716,35.17382413087934,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,669.71","41,902.02","41,585.54","41,793.87",101928880,208.33,65.85,0.23778195488721787
2023-03-13,52.55,53.99,54.3,52.55,134500,-1.22,-0.6500000000000057,0.0,0.6500000000000057,39.97675769901219,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,905.95","42,291.77","41,787.35","41,856.85",111473160,62.98,70.75,0.3463368220742151
2023-03-14,51.61,52.61,52.61,51.55,79000,-1.79,-0.9399999999999977,0.0,0.9399999999999977,40.11661807580174,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,834.18","41,953.78","41,705.82","41,816.43",69005384,-40.42,75.31,0.45921333074985476
2023-03-15,52.4,51.9,53.25,51.3,536000,1.53,0.7899999999999991,0.7899999999999991,0.0,44.61896451425247,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,752.10","42,010.06","41,607.05","41,874.04",128880472,57.61,75.8,0.4465648854961832
2023-03-16,54.2,52.9,55.4,52.5,2080000,3.44,1.8000000000000043,1.8000000000000043,0.0,44.77958236658933,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,959.25","42,119.03","41,639.50","41,694.09",114971048,-179.95,72.35,0.33487084870848693
2023-03-17,53.6,54.9,55.0,53.3,315500,-1.11,-0.6000000000000014,0.0,0.6000000000000014,54.98575498575498,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,717.05","41,808.88","41,270.81","41,329.95",92767512,-364.14,73.49,0.37108208955223865
2023-03-20,52.3,53.0,53.6,52.21,104000,-2.43,-1.3000000000000043,0.0,1.3000000000000043,50.163505559189,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,334.86","41,398.03","40,909.24","40,918.45",91841776,-411.5,80.0,0.5296367112810708
2023-03-21,52.15,52.52,53.3,52.0,516500,-0.29,-0.14999999999999858,0.0,0.14999999999999858,51.167444963308874,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,928.70","40,990.12","40,696.74","40,877.98",63117008,-40.47,77.4,0.48418024928092057
2023-03-22,50.4,52.15,52.15,50.4,176500,-3.36,-1.75,0.0,1.75,48.208673790069135,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,891.03","40,996.72","40,352.71","40,376.10",67321248,-501.88,74.0,0.4682539682539683
2023-03-24,49.0,50.49,50.49,48.75,59000,-2.78,-1.3999999999999986,0.0,1.3999999999999986,45.54631828978622,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,391.36","40,440.70","39,922.89","39,942.05",19472168,-434.05,76.0,0.5510204081632653
2023-03-27,48.69,48.51,49.78,48.01,148000,-0.63,-0.3100000000000023,0.0,0.3100000000000023,29.094988780852646,2023,3.09,16.46,7.87,1.05,18.18,5.48,"39,941.63","40,066.73","39,845.06","40,000.37",36310372,58.32,75.89,0.5586362702813721
2023-03-28,47.09,47.71,48.02,47.05,464500,-3.29,-1.5999999999999943,0.0,1.5999999999999943,28.921933085501877,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,011.92","40,203.84","40,000.37","40,082.37",36664740,82,76.5,0.6245487364620937
2023-03-29,45.1,47.5,48.28,45.02,405000,-4.23,-1.990000000000002,0.0,1.990000000000002,26.142473118279568,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,094.14","40,186.11","39,866.25","39,879.89",43894752,-202.48,76.0,0.6851441241685143
2023-03-30,45.16,45.74,45.74,44.35,79000,0.13,0.05999999999999517,0.05999999999999517,0.0,19.428152492668616,2023,3.09,16.46,7.87,1.05,18.18,5.48,"39,882.60","40,005.07","39,796.69","39,848.35",48704728,-31.54,77.0,0.7050487156775909
2023-03-31,45.5,45.5,45.73,45.0,46000,0.75,0.3400000000000034,0.3400000000000034,0.0,21.85672514619884,2023,3.09,16.46,7.87,1.05,18.18,5.48,"39,865.25","40,000.83","39,729.44","40,000.83",68506136,152.48,76.77,0.6872527472527472
2023-04-03,45.0,44.99,45.39,44.5,44000,-1.1,-0.5,0.0,0.5,22.099039172209913,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,039.76","40,077.77","39,860.62","39,889.90",33130368,-110.93,76.95,0.7100000000000001
2023-04-04,45.0,44.51,45.2,44.51,41500,0.0,0.0,0.0,0.0,23.74900714853058,2023,3.09,16.46,7.87,1.05,18.18,5.48,"39,914.90","39,920.35","39,482.17","39,687.26",36906284,-202.64,74.3,0.6511111111111111
2023-04-05,45.5,45.25,45.9,45.1,49500,1.11,0.5,0.5,0.0,21.951219512195138,2023,3.09,16.46,7.87,1.05,18.18,5.48,"39,763.53","39,910.05","39,664.98","39,717.15",39530940,29.89,71.95,0.5813186813186814
2023-04-06,45.37,45.5,46.0,45.35,369000,-0.29,-0.13000000000000256,0.0,0.13000000000000256,8.466603951081822,2023,3.09,16.46,7.87,1.05,18.18,5.48,"39,781.47","40,374.33","39,717.15","40,350.89",77157624,633.74,72.24,0.5922415693189332
2023-04-07,45.76,46.1,46.85,45.54,209500,0.86,0.39000000000000057,0.39000000000000057,0.0,12.380038387715928,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,435.96","40,549.86","40,005.04","40,049.65",47629632,-301.24,69.0,0.5078671328671329
2023-04-10,45.0,45.4,45.4,44.95,29000,-1.66,-0.759999999999998,0.0,0.759999999999998,13.05668016194332,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,066.60","40,183.81","39,815.86","39,835.90",34288836,-213.75,69.35,0.541111111111111
2023-04-11,44.9,44.7,45.0,44.6,77000,-0.22,-0.10000000000000142,0.0,0.10000000000000142,13.123092573753809,2023,3.09,16.46,7.87,1.05,18.18,5.48,"39,871.78","39,919.99","39,723.01","39,804.71",32152410,-31.19,66.0,0.4699331848552339
2023-04-12,44.7,44.11,45.89,44.1,66500,-0.45,-0.19999999999999574,0.0,0.19999999999999574,15.579710144927532,2023,3.09,16.46,7.87,1.05,18.18,5.48,"39,810.60","40,172.76","39,803.95","40,126.05",46676984,321.34,66.85,0.495525727069351
2023-04-13,45.3,45.6,45.8,44.77,105500,1.34,0.5999999999999943,0.5999999999999943,0.0,25.267379679144327,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,283.25","40,418.60","40,126.05","40,205.54",45504524,79.49,65.0,0.4348785871964681
2023-04-17,46.9,46.0,47.5,45.95,507500,3.53,1.6000000000000014,1.6000000000000014,0.0,39.79475484606613,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,297.68","40,372.80","40,182.37","40,246.66",46837396,41.12,65.5,0.396588486140725
2023-04-18,50.43,50.0,50.43,48.51,1060000,7.53,3.530000000000001,3.530000000000001,0.0,65.607476635514,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,289.32","40,484.29","40,221.08","40,448.05",34242660,201.39,68.3,0.354352567915923
2023-04-19,54.16,52.0,54.16,51.5,1370000,7.4,3.729999999999997,3.729999999999997,0.0,86.41479099678457,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,367.66","40,532.76","40,289.95","40,499.34",35073736,51.29,70.53,0.3022525849335304
2023-04-20,52.95,56.0,56.4,52.72,854500,-2.23,-1.2099999999999937,0.0,1.2099999999999937,78.66077998528334,2023,3.09,16.46,7.87,1.05,18.18,5.48,"40,672.36","41,086.67","40,499.34","41,007.82",72293392,508.48,75.99,0.4351274787535409
2023-04-26,53.02,52.3,53.49,52.0,289000,0.13,0.07000000000000028,0.07000000000000028,0.0,78.22822822822826,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,165.75","41,363.89","41,007.82","41,099.58",82164584,91.76,79.99,0.5086759713315728
2023-04-27,54.25,53.0,55.64,52.75,650000,2.32,1.2299999999999969,1.2299999999999969,0.0,82.9181494661922,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,204.63","41,518.74","41,081.07","41,463.91",92233024,364.33,77.5,0.42857142857142855
2023-04-28,53.5,54.69,55.52,53.5,299000,-1.38,-0.75,0.0,0.75,78.71621621621625,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,524.43","41,790.68","41,463.91","41,580.85",125893688,116.94,79.74,0.49046728971962605
2023-05-02,53.75,54.0,55.0,53.25,186500,0.47,0.25,0.25,0.0,78.35051546391756,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,665.05","41,990.15","41,580.85","41,927.64",85374480,346.79,81.4,0.5144186046511628
2023-05-03,52.22,52.5,53.8,52.01,223000,-2.85,-1.5300000000000011,0.0,1.5300000000000011,71.47335423197495,2023,3.09,16.46,7.87,1.05,18.18,5.48,"42,064.87","42,171.68","41,915.81","42,087.93",135507616,160.29,80.45,0.540597472232861
2023-05-04,51.7,52.0,52.78,51.7,104500,-1.0,-0.519999999999996,0.0,0.519999999999996,68.47014925373139,2023,3.09,16.46,7.87,1.05,18.18,5.48,"42,151.42","42,336.44","42,055.90","42,093.80",147302240,5.87,79.69,0.5413926499032881
2023-05-05,51.3,51.51,51.95,51.15,97500,-0.77,-0.4000000000000057,0.0,0.4000000000000057,70.03816793893131,2023,3.09,16.46,7.87,1.05,18.18,5.48,"42,108.47","42,323.29","41,962.90","42,241.98",99722728,148.18,79.95,0.5584795321637428
2023-05-08,52.65,51.3,53.44,50.26,423000,2.63,1.3500000000000014,1.3500000000000014,0.0,72.83441367118446,2023,3.09,16.46,7.87,1.05,18.18,5.48,"42,317.71","42,389.22","41,767.45","41,829.49",68420800,-412.49,80.25,0.5242165242165242
2023-05-09,51.0,52.01,52.25,50.81,204000,-3.13,-1.6499999999999986,0.0,1.6499999999999986,67.10097719869708,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,829.80","41,830.35","41,277.73","41,373.81",104478880,-455.68,81.4,0.5960784313725491
2023-05-10,50.25,50.01,52.0,50.0,131500,-1.47,-0.75,0.0,0.75,63.32794830371569,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,295.32","41,407.09","41,041.32","41,074.95",52986168,-298.86,81.4,0.6199004975124379
2023-05-11,50.5,50.79,51.5,50.5,82000,0.5,0.25,0.25,0.0,60.452961672473876,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,175.26","41,498.77","41,074.95","41,325.63",38582200,250.68,83.01,0.6437623762376239
2023-05-12,50.82,50.6,51.5,50.6,43000,0.63,0.3200000000000003,0.3200000000000003,0.0,51.391862955032124,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,378.51","41,649.15","41,299.39","41,487.58",50155592,161.95,89.42,0.7595434868162141
2023-05-15,52.5,50.3,53.0,50.3,292000,3.31,1.6799999999999997,1.6799999999999997,0.0,43.06020066889633,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,498.01","41,718.43","41,310.19","41,718.43",49988472,230.85,93.07,0.7727619047619046
2023-05-16,51.9,52.7,53.7,51.5,153000,-1.14,-0.6000000000000014,0.0,0.6000000000000014,45.37444933920703,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,827.94","42,081.58","41,817.01","42,006.24",101393472,287.81,90.49,0.7435452793834296
2023-05-17,51.1,51.5,51.97,51.0,108000,-1.54,-0.7999999999999972,0.0,0.7999999999999972,42.05298013245032,2023,3.09,16.46,7.87,1.05,18.18,5.48,"42,050.47","42,110.03","41,818.34","41,833.66",55085168,-172.58,92.7,0.8140900195694716
